"UNCode","CountryName","Code","ISO3Code","UNICEFCode","MDGRegion1","MDGRegion1excl","MDGRegion2","MDGRegion3","MDGRegion4","MDGRegion5","UNICEFRegion1","UNICEFRegion2","UNICEFRegion3","UNICEFRegion4","UNICEFRegion5","UNICEFRegion6","WHORegion1","WBRegion1","WBRegion2","WBRegion3","WBRegion4","UNPDRegion1","UNPDRegion2","UNPDRegion3","UNPDRegion4","UNPDRegion5","OICRegion1","OICRegion2","OICRegion3","OICRegion4","Countdown.and.COIA.75.Priority.Countries","ECAAfrica","AURegion1","AURegion2","FragileCountries2013","FragileCountries2014","FragileCountries2015","USAIDcountry","M49Region1","M49Region2","M49Region3","UNICEFCountry","pop01950","pop01951","pop01952","pop01953","pop01954","pop01955","pop01956","pop01957","pop01958","pop01959","pop01960","pop01961","pop01962","pop01963","pop01964","pop01965","pop01966","pop01967","pop01968","pop01969","pop01970","pop01971","pop01972","pop01973","pop01974","pop01975","pop01976","pop01977","pop01978","pop01979","pop01980","pop01981","pop01982","pop01983","pop01984","pop01985","pop01986","pop01987","pop01988","pop01989","pop01990","pop01991","pop01992","pop01993","pop01994","pop01995","pop01996","pop01997","pop01998","pop01999","pop02000","pop02001","pop02002","pop02003","pop02004","pop02005","pop02006","pop02007","pop02008","pop02009","pop02010","pop02011","pop02012","pop02013","pop02014","pop02015","pop02016","pop02017","pop02018","pop02019","pop02020","pop02021","pop02022","pop02023","pop02024","pop02025","pop02026","pop02027","pop02028","pop02029","pop02030","pop02031","pop02032","pop02033","pop02034","pop02035","pop02036","pop02037","pop02038","pop02039","pop02040","pop02041","pop02042","pop02043","pop02044","pop02045","pop02046","pop02047","pop02048","pop02049","pop02050","pop1to41950","pop1to41951","pop1to41952","pop1to41953","pop1to41954","pop1to41955","pop1to41956","pop1to41957","pop1to41958","pop1to41959","pop1to41960","pop1to41961","pop1to41962","pop1to41963","pop1to41964","pop1to41965","pop1to41966","pop1to41967","pop1to41968","pop1to41969","pop1to41970","pop1to41971","pop1to41972","pop1to41973","pop1to41974","pop1to41975","pop1to41976","pop1to41977","pop1to41978","pop1to41979","pop1to41980","pop1to41981","pop1to41982","pop1to41983","pop1to41984","pop1to41985","pop1to41986","pop1to41987","pop1to41988","pop1to41989","pop1to41990","pop1to41991","pop1to41992","pop1to41993","pop1to41994","pop1to41995","pop1to41996","pop1to41997","pop1to41998","pop1to41999","pop1to42000","pop1to42001","pop1to42002","pop1to42003","pop1to42004","pop1to42005","pop1to42006","pop1to42007","pop1to42008","pop1to42009","pop1to42010","pop1to42011","pop1to42012","pop1to42013","pop1to42014","pop1to42015","pop1to42016","pop1to42017","pop1to42018","pop1to42019","pop1to42020","pop1to42021","pop1to42022","pop1to42023","pop1to42024","pop1to42025","pop1to42026","pop1to42027","pop1to42028","pop1to42029","pop1to42030","pop1to42031","pop1to42032","pop1to42033","pop1to42034","pop1to42035","pop1to42036","pop1to42037","pop1to42038","pop1to42039","pop1to42040","pop1to42041","pop1to42042","pop1to42043","pop1to42044","pop1to42045","pop1to42046","pop1to42047","pop1to42048","pop1to42049","pop1to42050"
233,"Estonia",163,"EST","EST","Developed regions","Developed regions","Developed regions","","","","Industrialized countries","Industrialized countries","","","","","Europe","High income: OECD","","High income","","Europe","","More developed regions","More developed regions","","","","","","","","","","","","","","Europe","Northern Europe","",1,9721,9265,8978,8817,8745,8740,8794,8875,8970,9069,9165,9248,9313,9356,9373,9367,9327,9249,9186,9202,9339,9654,10090,10555,10914,11079,11006,10741,10394,10128,10059,10249,10605,11057,11505,11863,12160,12388,12431,12149,11470,10488,9130,7642,6339,5440,4964,4895,5128,5498,5878,6238,6603,6955,7279,7564,7793,7968,8060,8035,7880,7556,7104,6616,6225,6022,6067,6302,6633,6921,7065,7032,6863,6601,6318,6068,5870,5700,5561,5456,5380,5345,5344,5370,5414,5467,5532,5602,5670,5730,5775,5811,5829,5831,5817,5794,5766,5726,5676,5622,5565,33444,35223,35752,35853,35866,36022,36033,36251,36595,36952,37231,37304,37507,37764,37999,38125,38209,38194,38121,38134,38323,38193,38695,39610,40546,41222,42509,43042,43049,42985,43131,42474,42600,43280,44127,44878,45999,47025,47768,47851,46869,45838,43414,39970,36350,33309,29178,26573,25256,24570,23899,23392,23349,23555,23994,24705,26389,27615,28517,29203,29767,30462,30495,30097,29580,29121,27535,26892,26877,26972,26819,27148,27052,26609,26076,25625,25120,24579,24054,23539,23044,22452,22043,21775,21600,21483,21537,21621,21727,21864,22040,22392,22639,22810,22933,23035,23113,23132,23104,23032,22914
242,"Fiji",76,"FJI","FJI","Oceania","Oceania","Developing regions","","","","East Asia and Pacific","East Asia and Pacific","Asia","Developing countries","","","Western Pacific","Upper middle income","East Asia and Pacific","Middle income","Low and middle income","Oceania","","Less developed regions","Excluding least developed countries","Excluding China","","","","","","","","","Non-fragile","Non-fragile","Non-fragile","","Oceania","Melanesia","",1,5848,6014,6238,6502,6787,7080,7405,7709,7983,8220,8407,8429,8409,8348,8254,8146,8062,7972,7899,7872,7904,7987,8128,8319,8543,8790,9051,9325,9604,9875,10125,10309,10483,10601,10612,10495,10386,10154,9884,9688,9636,9663,9829,10060,10255,10330,10246,10055,9795,9532,9321,9218,9160,9150,9180,9240,9224,9241,9261,9251,9184,9032,8829,8601,8382,8204,8088,8011,7964,7926,7882,7830,7773,7714,7653,7598,7543,7490,7436,7385,7332,7279,7228,7173,7117,7056,6992,6924,6854,6782,6708,6638,6568,6497,6425,6351,6278,6205,6130,6055,5982,21152,21880,22557,23270,24070,24929,25857,26787,27681,28541,29452,30609,31364,31812,32044,32124,31981,31703,31350,30987,30711,30579,30525,30568,30723,31029,32113,32865,33419,34015,34971,36946,38409,39508,40247,40558,40599,40328,39831,39305,38936,38133,37799,37782,37854,37935,38855,39160,39074,38823,38396,36767,35694,34963,34381,33947,34181,34208,34132,34087,34212,34996,35212,35091,34854,34617,33975,33490,33107,32716,32258,31827,31414,31002,30614,30267,30117,29887,29614,29338,29108,29030,28870,28664,28437,28222,28089,27887,27639,27366,27097,26871,26604,26308,25996,25687,25441,25149,24827,24495,24180
246,"Finland",173,"FIN","FIN","Developed regions","Developed regions","Developed regions","","","","Industrialized countries","Industrialized countries","","","","","Europe","High income: OECD","","High income","","Europe","","More developed regions","More developed regions","","","","","","","","","","","","","","Europe","Northern Europe","",1,58634,47886,40432,35656,33204,32732,34006,36150,38657,41000,42695,43351,42985,41847,40360,38867,37457,36023,34592,33179,31805,30301,28865,27718,27149,27331,28515,30435,32615,34408,35355,35128,34084,32533,30965,29760,29054,28657,28599,28879,29463,30463,31806,33123,33915,33856,32734,30771,28440,26419,25203,25000,25576,26668,27874,28890,29617,30176,30538,30683,30612,30266,29674,28975,28366,27994,28017,28271,28662,29049,29320,29477,29521,29466,29339,29164,28974,28728,28458,28208,28014,27937,27914,27937,27984,28036,28143,28259,28365,28454,28530,28648,28731,28789,28834,28860,28893,28900,28881,28842,28793,186205,202216,201414,196337,190915,185716,168873,161967,160738,160833,159172,161197,161130,158945,156208,153968,153264,150604,146813,142526,138527,134433,130105,125993,122630,120190,116006,115335,116991,119226,121098,127684,130366,130328,129479,129037,126395,124583,123569,122963,122563,121229,121958,123868,125611,126188,129167,128534,125367,121686,118884,113089,110237,109668,109911,109983,111498,112831,113861,114859,116102,118947,120226,120560,120561,120485,118391,117587,117614,117745,117516,117635,117645,117477,117243,116998,117173,116920,116387,115753,115149,114447,113931,113581,113303,113019,113022,113104,113199,113300,113453,114045,114447,114753,115045,115333,115783,116093,116272,116340,116330
250,"France",174,"FRA","FRA","Developed regions","Developed regions","Developed regions","","","","Industrialized countries","Industrialized countries","","","","","Europe","High income: OECD","","High income","","Europe","","More developed regions","More developed regions","","","","","","","","","","","","","","Europe","Western Europe","",1,502808,409984,348518,311891,296155,297762,313492,337006,364210,391070,413887,428559,435688,436412,433052,427658,421536,412517,402730,394972,391067,392554,398568,405480,408180,403320,389097,367371,343874,326631,321122,330436,351143,376956,398914,410634,408687,397013,379415,361787,348628,341680,338861,339415,341875,345066,349388,354644,360367,365965,370973,374477,377136,378976,380192,380980,381869,382167,382090,381805,381351,381419,381446,381270,380788,380069,379915,379465,378807,377980,376931,375855,374521,373165,372152,371784,372701,374157,375981,377897,379670,381748,383562,385094,386281,387044,388087,388712,388827,388473,387813,387744,387208,386419,385562,384660,384362,383965,383464,382864,382211,1455355,1639407,1664093,1649342,1631061,1615886,1497236,1464221,1480386,1509630,1527279,1572518,1605677,1624587,1638223,1650687,1674262,1677075,1666542,1652248,1643014,1620019,1613993,1618887,1620165,1606851,1606010,1577687,1530996,1486223,1457010,1397657,1383934,1402558,1428148,1444754,1507334,1529436,1522167,1507071,1498455,1470965,1452637,1442972,1435269,1425107,1409238,1404100,1405782,1411678,1420177,1442945,1458849,1469972,1479709,1490943,1508548,1519628,1526675,1531267,1534487,1538675,1540803,1540591,1538162,1534368,1530862,1527116,1523236,1519230,1514903,1513551,1510698,1506956,1503388,1500777,1498193,1498215,1500297,1503375,1506591,1513014,1519254,1525255,1530919,1535931,1543595,1549797,1554215,1556838,1557984,1559447,1559785,1559389,1558352,1556076,1552998,1550639,1548365,1545591,1541905
262,"Djibouti",47,"DJI","DJB","Sub-Saharan Africa","Sub-Saharan Africa","Developing regions","Eastern Africa","Least developed countries","","Middle East and North Africa","Sub-Saharan Africa","Africa","Developing countries","Least developed countries","Middle East","Eastern Mediterranean","Lower middle income","Middle East and North Africa","Middle income","Low and middle income","Africa","Sub-Saharan Africa","Less developed regions","Least developed countries","Excluding China","OIC","Arab","OIC Lower middle income","OIC Middle income","Countdown","Eastern Africa","Africa","Eastern Africa","Non-fragile","Non-fragile","Non-fragile","","Africa","Eastern Africa","",1,1384,1144,1001,935,940,1002,1112,1255,1418,1596,1780,1908,2036,2165,2301,2449,2605,2779,2968,3169,3380,3560,3735,3962,4308,4815,5392,6138,6884,7400,7553,7505,7099,6631,6464,6831,7727,9133,10711,11978,12586,12717,12241,11401,10547,9938,9674,9631,9750,9925,10076,10186,10291,10379,10431,10439,10360,10233,10093,9987,9950,9986,10091,10228,10344,10400,10362,10270,10149,10037,9966,9945,9959,9990,10010,9996,9942,9859,9756,9647,9544,9452,9367,9288,9217,9155,9103,9063,9029,8997,8965,8935,8906,8873,8838,8796,8752,8702,8647,8590,8533,4682,4871,4751,4593,4496,4481,4295,4352,4578,4905,5320,5969,6536,7070,7633,8277,9002,9704,10416,11141,11900,12680,13400,14182,15265,16864,18512,20611,22929,24879,25936,27457,27783,27348,27201,28260,28928,31251,34751,38137,40264,43516,44874,44640,43787,43131,41768,40897,40487,40194,39772,39403,39170,38997,38879,38811,39250,39282,39065,38838,38832,38985,39175,39437,39697,39911,40296,40412,40331,40189,40093,39890,39757,39678,39584,39443,39449,39305,39041,38734,38444,38202,37901,37571,37234,36915,36664,36404,36147,35902,35686,35608,35474,35310,35136,34980,34940,34820,34648,34454,34267
266,"Gabon",44,"GAB","GAB","Sub-Saharan Africa","Sub-Saharan Africa","Developing regions","Central Africa","","","West and Central Africa","Sub-Saharan Africa","Africa","Developing countries","","","Africa","Upper middle income","Sub-Saharan Africa","Middle income","Low and middle income","Africa","Sub-Saharan Africa","Less developed regions","Excluding least developed countries","Excluding China","OIC","Africa","OIC Upper middle income","OIC Middle income","Countdown","Central Africa","Africa","Central Africa","Non-fragile","Non-fragile","Non-fragile","","Africa","Middle Africa","",1,6051,6038,6034,6044,6075,6138,6205,6308,6449,6623,6834,7020,7238,7490,7779,8103,8392,8719,9054,9364,9625,9854,10040,10212,10408,10661,10949,11292,11680,12094,12517,12916,13325,13739,14153,14563,14938,15306,15664,16007,16331,16636,16923,17196,17463,17727,18008,18294,18569,18813,19018,19182,19312,19451,19658,19975,20417,20959,21560,22175,22758,23279,23772,24203,24524,24711,24712,24586,24411,24295,24315,24531,24883,25305,25709,26020,26198,26291,26333,26374,26455,26584,26748,26934,27120,27295,27458,27612,27755,27888,28014,28137,28249,28353,28451,28544,28646,28743,28830,28904,28961,20585,21338,21674,21806,21879,22036,22378,22658,22949,23321,23820,24463,25066,25697,26443,27400,28645,29798,30900,31962,33027,34598,35760,36670,37550,38589,39699,40835,42037,43310,44687,46304,47830,49314,50826,52441,54328,56020,57588,59094,60592,62160,63558,64829,66020,67180,68358,69478,70542,71520,72401,73465,74293,74987,75735,76680,77623,78876,80396,82076,83876,86193,88292,90202,91940,93535,95370,96501,97146,97620,98148,97965,98330,99085,99914,100598,101638,102378,102883,103351,103924,104553,105163,105785,106403,107020,107753,108416,109026,109608,110183,110841,111414,111920,112387,112832,113311,113743,114132,114475,114770
268,"Georgia",139,"GEO","GEO","Caucasus and Central Asia","Caucasus and Central Asia","Developing regions","","","","CEE/CIS","CEE/CIS","","Developing countries","","","Europe","Lower middle income","Europe and Central Asia","Middle income","Low and middle income","Asia","","Less developed regions","Excluding least developed countries","Excluding China","","","","","","","","","Non-fragile","Non-fragile","Non-fragile","","Asia","Western Asia","",1,37784,39717,42181,44655,46767,48279,49185,49578,49577,49399,49268,49460,49759,49840,49278,47827,45303,41912,38408,35824,34858,36076,38882,42439,45555,47395,47540,46431,44647,43040,42230,42436,43338,44619,45818,46587,46917,46850,46311,45244,43645,42235,40336,38091,35689,33288,30649,28053,25740,24011,23071,22931,23582,24756,26063,27199,27981,28558,28938,29168,29283,29284,29181,28905,28374,27553,25989,24158,22310,20806,19911,19821,20344,21180,21890,22156,21840,21094,20085,19062,18224,17627,17193,16920,16777,16739,16824,17020,17292,17596,17895,18194,18472,18698,18841,18880,18818,18643,18382,18070,17738,108003,120278,128587,134858,140815,148744,164327,174366,180779,185639,190966,195403,199715,203812,206332,205959,202375,197054,190416,184047,178820,166880,163200,165352,168936,170355,175189,176335,174396,172078,171658,171220,172052,174186,176555,178352,181230,183006,183304,182003,179070,176538,172541,167446,161481,154606,144433,134887,125907,117550,109597,99285,92219,87379,83889,81863,87900,90732,91683,92530,94672,99584,102310,103688,104331,105160,106977,106405,104473,102220,100024,93413,89983,88643,87678,85921,85944,84596,82145,79528,77414,75460,73516,71780,70250,68974,67896,67297,67081,67141,67438,68585,69546,70365,71099,71817,73034,73609,73706,73506,73138
270,"Gambia The",30,"GMB","GAM","Sub-Saharan Africa","Sub-Saharan Africa","Developing regions","West Africa","Least developed countries","","West and Central Africa","Sub-Saharan Africa","Africa","Developing countries","Least developed countries","","Africa","Low income","Sub-Saharan Africa","Low income","Low and middle income","Africa","Sub-Saharan Africa","Less developed regions","Least developed countries","Excluding China","OIC","Africa","OIC Low income","","Countdown","West Africa","Africa","Western Africa","Non-fragile","Non-fragile","Non-fragile","","Africa","Western Africa","",1,5227,4820,4590,4571,4776,5199,5772,6445,7110,7654,7981,8115,8021,7832,7715,7785,8063,8525,9084,9626,10078,10175,10206,10230,10336,10601,11060,11664,12357,13053,13682,14080,14420,14752,15156,15689,16269,16972,17738,18485,19157,19873,20518,21118,21709,22314,22865,23441,24053,24716,25437,26106,26853,27655,28488,29338,30132,30943,31798,32727,33748,34843,36026,37225,38344,39315,40017,40588,41103,41677,42393,43279,44301,45404,46501,47524,48400,49210,49982,50750,51544,52347,53175,54011,54830,55618,56346,57046,57717,58364,58989,59579,60149,60690,61198,61666,62082,62462,62816,63149,63471,17720,17746,17318,16913,16993,17882,18779,20208,21973,23636,24736,26057,26580,26418,26129,26354,27006,27932,29236,30767,32386,34087,35381,36430,37480,38657,39226,40273,41684,43278,45039,47757,49866,51677,53621,55992,58127,60494,63046,65520,67665,69954,72005,73841,75611,77518,80038,82202,84202,86320,88902,92423,95541,98526,101585,104885,108524,111895,115159,118516,122151,125976,129905,133922,137912,141836,146447,150177,153317,156323,159558,162529,165741,169181,172685,176174,180241,183839,187111,190317,193685,197382,200789,204027,207184,210365,213916,217063,219931,222662,225398,228415,231044,233400,235587,237723,240142,242126,243803,245323,246831
275,"State of Palestine",61,"PSE","PLW","Western Asia","Western Asia","Developing regions","","","","Middle East and North Africa","Middle East and North Africa","","Developing countries","","Middle East","N/A","Lower middle income","Middle East and North Africa","Middle income","Low and middle income","Asia","","Less developed regions","Excluding least developed countries","Excluding China","OIC","Arab","OIC Lower middle income","OIC Middle income","","","","","Fragile","Fragile","Fragile","","Asia","Western Asia","",1,17747,17065,17339,18057,18885,19614,20050,20346,20650,21173,22102,23483,25213,26902,28037,28291,27980,26885,25524,24557,24419,24160,24727,25823,27052,28133,29153,30068,30887,31641,32353,32759,33133,33584,34268,35304,36631,38270,40210,42418,44838,47153,49624,52052,54190,55856,56825,57366,57464,57182,56658,56799,56700,56635,56913,57706,58747,60287,62158,64103,65933,67372,68712,69956,71135,72280,73355,74385,75367,76302,77193,78053,78872,79646,80371,81044,81688,82279,82843,83402,83975,84598,85233,85885,86548,87221,87930,88644,89356,90054,90726,91407,92060,92674,93246,93767,94283,94746,95157,95518,95829,62812,62884,63347,64654,66515,68562,70567,72030,73175,74642,77162,79988,83953,88473,92090,93462,95603,94978,92494,90391,91009,91621,93279,96201,99657,102739,105155,107642,110062,112508,115236,118961,121941,124597,127528,131181,134340,138497,143655,149792,157026,165234,173741,182485,191273,200006,210137,218106,224075,227986,229427,227920,226706,225631,224920,225102,225481,227587,231189,235840,241142,248295,254566,260267,265889,271834,278156,283832,289067,293961,298608,302650,306585,310368,313890,317049,319780,322423,324941,327349,329645,331876,334145,336435,338752,341109,343803,346438,349037,351631,354266,357332,360166,362824,365349,367794,370465,372848,374983,376909,378652
276,"Germany",175,"DEU","GERB","Developed regions","Developed regions","Developed regions","","","","Industrialized countries","Industrialized countries","","","","","Europe","High income: OECD","","High income","","Europe","","More developed regions","More developed regions","","","","","","","","","","","","","","Europe","Western Europe","",1,480961,514639,543501,565199,578533,583374,580063,572948,565296,561130,564110,576983,597209,619835,637849,646037,643035,631531,610996,581324,543372,495957,440411,385570,343248,321506,325869,351069,387701,422135,444530,450402,444336,430847,417093,408331,405057,406286,409440,410746,407656,397615,383356,368101,356445,351515,357195,369427,383847,394264,396392,388652,372933,352901,334020,320347,313348,311314,313059,316495,319970,322733,325743,328766,331664,334377,337612,340280,342213,343249,343262,342411,340414,337589,334350,331006,328128,325208,322208,319116,315996,313391,310705,308037,305462,302980,300910,298865,296953,295298,293978,293593,293510,293648,293916,294272,295401,296486,297493,298381,299089,1760872,1793836,1843657,1889159,1926561,1970507,2092646,2156569,2189771,2218484,2260069,2271240,2309126,2364622,2416561,2451330,2503066,2522436,2511721,2475594,2416679,2343222,2231264,2096412,1962542,1842705,1641904,1539885,1507097,1497795,1483323,1558219,1585419,1579170,1572239,1589274,1617307,1641483,1667733,1689493,1701826,1700555,1688190,1666990,1643292,1617844,1549884,1520779,1515267,1511585,1496661,1520599,1510704,1476809,1438752,1410288,1368542,1340084,1324263,1314012,1304576,1296864,1295722,1298591,1304232,1311146,1323560,1334679,1344548,1353236,1360768,1369610,1374224,1375504,1374175,1370191,1359049,1349709,1340844,1330820,1318395,1302206,1288163,1275456,1263377,1250903,1238850,1227956,1218004,1208954,1200635,1194217,1189694,1186586,1184365,1182707,1183977,1186061,1188753,1191768,1194642
288,"Ghana",45,"GHA","GHA","Sub-Saharan Africa","Sub-Saharan Africa","Developing regions","West Africa","","","West and Central Africa","Sub-Saharan Africa","Africa","Developing countries","","","Africa","Lower middle income","Sub-Saharan Africa","Middle income","Low and middle income","Africa","Sub-Saharan Africa","Less developed regions","Excluding least developed countries","Excluding China","","","","","Countdown","West Africa","Africa","Western Africa","Non-fragile","Non-fragile","Non-fragile","USAID","Africa","Western Africa","",1,101618,93809,90321,90246,93028,98223,105215,113153,121434,129430,136512,141991,146224,149462,152188,154860,158318,161681,165175,169069,173472,177206,181639,186174,190053,192852,194991,196190,197411,199885,204368,208119,213872,220734,227515,233404,238578,242915,246797,250790,255253,259738,264769,269785,274051,277144,279234,280316,281479,284167,289361,296338,305743,316562,327345,337020,344346,350434,356076,362448,370297,382018,395095,407751,417647,423219,422952,418708,412481,407159,404915,407095,412289,419344,426445,432211,436002,438613,440547,442574,445267,448810,452921,457406,461985,466437,470811,475086,479195,483087,486721,490232,493462,496368,498915,501082,503078,504722,506046,507102,507937,350288,361037,361754,362436,367081,376342,379677,391289,407773,426005,444512,473080,495672,513474,529048,544260,561118,574979,587239,599786,615237,634306,652297,669534,684875,696920,709611,717385,722512,729890,745039,764313,784551,806712,829511,851258,875235,895030,911782,928041,946576,968468,989000,1008509,1026128,1041335,1060022,1072786,1082344,1093375,1109800,1122917,1143293,1169833,1199157,1228696,1266200,1297523,1324155,1350403,1380107,1415732,1453889,1493467,1530103,1561131,1602400,1625250,1634617,1639249,1645378,1636470,1637976,1647378,1658473,1667075,1682196,1693640,1702158,1710952,1722493,1738711,1753537,1768066,1782792,1798543,1818772,1836863,1853525,1869519,1885657,1904705,1921034,1935295,1948098,1960066,1973441,1984106,1992629,1999616,2005647
